text,date
RT @JerryCap: $GOOG is now a value investment https://t.co/eevfn4FYrC,2020/4/9 22:03
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 22:03
Home Depot $HD PT Lowered to $250.00 https://t.co/cUkSoxN3jA,2020/4/9 22:03
Question for everyone. Who is long or short at these market areas? $SPY $SPX $ES $ES_F,2020/4/9 22:03
Visa $V Given New $214.00 Price Target at Nomura  https://t.co/nA1RmXIJ0X,2020/4/9 22:03
"RT @Trading212: Invest in 3000+ stocks for free.
€ 0 commissions, € 0 fees, € 0 per trade!
Capital at risk.

#freeinvesting #trading212 #st…",2020/4/9 22:02
"$MWK had very strong day, up 21.73% to $2.14 on strong volume of 149.9k shares

Stronger-than-expected prel. Q1 2020 net revenues spring ahead Wall Street consensus estimate of $23.4 million in net revs for Q1.

#stocks #stockmarket #cnbc #consumers #tradeideas #daytrader #invest https://t.co/aMvafUntP0",2020/4/9 22:02
VIDEO - $HLX Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/f5IOP80Piw #stock #stocks #stocktrading,2020/4/9 22:02
"RT @permabear_uk: Newmont $NEM soared +13.4% to $57.31, helped via $gold $1754s, and $JPM 'overweight to the $61s. Jefferies like the 'gold…",2020/4/9 22:02
"Amazon wants to test employees for COVID-19
$AMZN #amazon #coronaviruspandemic 
https://t.co/7Lc8lbA65K",2020/4/9 22:02
"https://t.co/9VjKMnpm7n

#BallCorpHQ Ball up 3.5% = $770.7 million gain. At $22 billion marketCap, $BLL represents 51.4% of the $42.9 billion #NASDAQ/#NYSE #metal #glass #containers industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/k78YbBZ11n",2020/4/9 22:02
"RT @realSologenic: Sologenic Lists 30 Securities Exchanges For #Stocks Tokenization 💪 

Read more about this via @Coin_Report https://t.co/…",2020/4/9 22:02
A $JNJ lab study demonstrated #COVID19 activity for #remdesivir but not #darunavir https://t.co/Oui1DEiUbX,2020/4/9 22:02
$AMZN - Amazon building coronavirus testing capacity https://t.co/PvGUsEI3OY,2020/4/9 22:01
#Options #maxpain chart for $PFE. Free options app https://t.co/wPNDm22czd https://t.co/UYMBotJl6h,2020/4/9 22:01
"RT @permabear_uk: Newmont $NEM soared +13.4% to $57.31, helped via $gold $1754s, and $JPM 'overweight to the $61s. Jefferies like the 'gold…",2020/4/9 22:01
"@LanceRoberts The irony. 

$JPM Penalty total since 2000:  $34,512,629,073.
https://t.co/nOnfkq6P44

#JPMorgan recently had multiple employees charged under the RICO &amp; another pleaded guilty to spoofing, and they're still getting REPO loans &amp; bailouts from the FED?

https://t.co/kdsjkJeeBs",2020/4/9 22:01
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 22:01
"Sologenic Lists 30 Securities Exchanges For #Stocks Tokenization 💪 

Read more about this via @Coin_Report https://t.co/jg9pMAhOk4

#GoSOLO  🔴#sologenic",2020/4/9 22:01
"Newmont $NEM soared +13.4% to $57.31, helped via $gold $1754s, and $JPM 'overweight to the $61s. Jefferies like the 'gold major' of NEM. Yours truly is bullish to new hist' highs &gt;62s, and onward to giant psy'100. @WorldPeaceRomeo @brick295 https://t.co/wsrRIluDPD",2020/4/9 22:01
#Lockdown #stocks #finance  from @andrejkiricov on #soundBYTEapp https://t.co/XGEQKqM74M,2020/4/9 22:01
Zacks: Brokerages Anticipate ZIOPHARM Oncology Inc. $ZIOP to Post -$0.08 Earnings Per Share https://t.co/DE9PGvOPbA #stocks,2020/4/9 22:01
Zacks: Analysts Expect American Superconductor Co. $AMSC Will Post Earnings of -$0.25 Per Share https://t.co/7yIMtg3gib #stocks,2020/4/9 22:01
Cushman &amp; Wakefield PLC $CWK Given Average Rating of “Hold” by Brokerages https://t.co/kOoiF8VJuc #stocks,2020/4/9 22:01
Weyerhaeuser Co $WY Given Consensus Recommendation of “Buy” by Brokerages https://t.co/qm2RKsjBZv #stocks,2020/4/9 22:01
White Mountains Insurance Group Ltd $WTM Given Average Recommendation of “Hold” by Brokerages https://t.co/IqOnpA238f #stocks,2020/4/9 22:01
"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…",2020/4/9 22:00
"Tankers Are the Big Winners of the 2020 Oil Crash: https://t.co/4YhxqV6Xy5

As onshore storage grows scarce, #oil storage on ships will continue to rise, delivering a once-in-a-generation opportunity. 

$DHT $EURN $INSW $FRO $NAT $TNK $DSSI  #energy #stocks @MRPthemes https://t.co/wyZpN9WfFS",2020/4/9 22:00
RT @MystockBuddies: It’s been a very profitable and tiring week...time for some much needed relaxation. Preparation for next week starts Su…,2020/4/9 22:00
"Learn to manage stock market risk with position sizing. 

https://t.co/cCsJaxHap4

$SPY $SPX $QQQ $DJIA $STUDY",2020/4/9 22:00
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 22:00
"Let Us Pray... DEAR LORD, Bless Those That May Be Buried There And Bring Them To Everlasting Life. Amen

$aapl $amzn $agn $brk $ba $bhc $crm $cmg $dis $fb $f $ge $nflx $msft $nke $orcl $iep $tst $wfc $jpm $bac $c $cs $tsla $btc $pfe $gsk $teva $bmy $mck $unh $hlf  $mnk $nflx $cat https://t.co/eVMHRIm1pd",2020/4/9 22:00
"#Stocks closing up with unusually high vol today

$BAC $WFC $C $SWN $JPM $RIG $UAL $AGNC $VER $SQ 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/LRgJMF2UtK",2020/4/9 22:00
How to Correctly Invest in a Downturn https://t.co/niIClXwoxX @Finscreener_com  #markets #stocks #investing,2020/4/9 22:00
"It’s been a very profitable and tiring week...time for some much needed relaxation. Preparation for next week starts Sunday,eating too much ham and chocolate is not an excuse for being unprepared. Come join us on Discord and chat stocks and life! $SPY $SPX https://t.co/GVbveKxAV3",2020/4/9 22:00
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 22:00
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 22:00
"Value Investing. Our portfolio now +923,49 %. Start for free! https://t.co/GtPoQYPqms #valueinvesting #stocks https://t.co/PUuuDLB9Tx",2020/4/9 22:00
$spy $gspc $aapl $nflx $goog $tsla BioCryst stock rallies on start of coronavirus drug study  https://t.co/Et92gpfSOw,2020/4/9 22:00
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 22:00
"S&amp;P 500 | $SPX500USD | $SPX500 $USD

spx futures

Long or short it with BTC on Trade8: https://t.co/Yn1WyxNZRV https://t.co/TfM36EnBdN",2020/4/9 22:00
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 22:00
"Several 100%+  winners today @breadboxalerts  
Enjoy weekend 
$TQQQ 
#options #trading #stocks",2020/4/9 21:59
"RT @Trading212: Invest in 3000+ stocks for free.
£0 commissions, £0 fees.
Capital at risk.

#freeinvesting #trading212 #stocks #investing #…",2020/4/9 21:59
2 Stocks That Are Absurdly Cheap Right Now @themotleyfool #stocks $DIS $BRK.A $BRK.B #investing https://t.co/fVZCYQ6qjT,2020/4/9 21:59
"RT @PeterLBrandt: $SPX 

Load released https://t.co/3X1fasBjBD",2020/4/9 21:59
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 21:59
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 21:59
"RT @Investingcom: 💥The S&amp;P 500 gained 1.5% to close at 2,789 on Thursday

💥The S&amp;P 500 surged 12.1% this week for its best weekly performan…",2020/4/9 21:59
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 21:59
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 21:59
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:59
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 21:59
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 21:59
"RT @KobeissiLetter: S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…",2020/4/9 21:59
"$PFSI #PennyMac Financial Services Pennymac Financial Services Inc: 1 director sold: A director at Pennymac Financial Services Inc sold 15,000 shares at 24.177USD and the significance rating of the trade was 52/100. Is that information… https://t.co/fqRdDKe6rV #equity #stocks",2020/4/9 21:59
"$AVGO #Broadcom Inc Broadcom Inc: 2 directors sold: Two Directors at Broadcom Inc sold 3,348 shares at between 257.253USD and 264.389USD. The significance rating of the trade was 59/100. Is that information sufficient for you to make an… https://t.co/XsEMIKsK6G #equity #stocks",2020/4/9 21:59
"As stocks’ rally has broadened in recent wks it has come at tech giants’ expense: They now are laggards. Gains or losses since 3/31:

Dow +8.2%
S&amp;P500 +7.9
Nasdaq +5.9

Tech titans:

$INTC +5.6
$AAPL +5.4
$FB +5.0
$AMZN +4.8
$CSCO +4.8
$MSFT +4.7
$GOOGL +3.8
$ADBE +0.1
$NVDA -0.2",2020/4/9 21:58
RT @trailingtrades: KEEP HOLDING THIS STOCK AND A MUST ADD TO YOUR PORTFOLIO STOCK IF YOU GET SOME GOOD DIPS TILL 2800-2900 IN MONTHS TO CO…,2020/4/9 21:58
RT @MironLulic: $DIS stock is up on the news that Disney+ hit 50M subscribers. Investors are failing to do the math. Assume average rev per…,2020/4/9 21:58
RT @followtheh: The $SPX is up 13% in 6 sessions since CNBC booked David Tice. Enjoy the weekend!,2020/4/9 21:58
Scan results - Fell Below 50 DMA today: $MX $COST $JW.A $INTC $DEAC $FRPT $RNG $FTNT $QURE $TDY $TMUS $MRCY $UNH $POWI $SNPS $DBX $WORK ... https://t.co/3ViRWIPeDZ,2020/4/9 21:58
"S&amp;P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Began wave 1 bottoming on a strong daily reversal leading to CTR 1. Then wave 2 bottom with DEEP RED candle stick and BIGGER CTR.

Now in wave 3, the FINAL WASHOUT. https://t.co/Y0UC9qJdEZ",2020/4/9 21:58
VIDEO - $SM Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/nIcvGzuJI5 #stock #stocks #stocktrading,2020/4/9 21:58
"RT @lhamtil: Currently, $SPX is up ~28% from its 3/23 low.  That's a bigger rally than any single bear market rally in either 2000-2002, or…",2020/4/9 21:58
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:58
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:58
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:58
RT @LaMonicaBuzz: JPMorgan Chase CEO Jamie Dimon unsurprisingly has a very gloomy outlook for the US economy. But he says $JPM is ready to…,2020/4/9 21:58
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:57
"RT @urtrading: $BNTX &amp; $PFE
Type: Vaccine
Stage: Preclinical
Name: BNT162
Background: On March 17, Pfizer announced that it would help deve…",2020/4/9 21:57
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:57
RT @AdamMancini4: Critical few hours coming here in $SPX. We made it to the 2780 zone i've called for all week and have now overshot- this…,2020/4/9 21:57
"Need to know what's happening in the Local Stock Market? Check it out right here on the Jamaica Today Stock Exchange page:
https://t.co/nVq1RXu5Io

#JamaicaTodayStockExchangeMDN3 #stockmarket #investments #investors #stocks #equity #stockinvestment #forextrader https://t.co/doPjvvXstX",2020/4/9 21:57
"RT @MrMiyagann: @ukarlewitz @MikeMcKerr_TDA The only $NYMO close above +120 was on January 9th, 2009, two months before markets declined a…",2020/4/9 21:57
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 21:57
RT @permabear_uk: $ROKU settled +5.3% to $92.45. Far superior alt' $DIS @Kaapiee https://t.co/7FcISsrJ15,2020/4/9 21:56
"A couple trillion here, a couple trillion there, and soon, you'll be talking real money! #America #USA #politics #news #socialmedia #twitter #maga #Election2020 #stocks #finance",2020/4/9 21:56
RT @TechScout1: Good news in the war against #covid19 #coronavirus by early promising results in a candidate antiviral by Pfizer $PFE @CNBC…,2020/4/9 21:56
"Remember all the knucklehead strategists and MSM reporters that said the #FederalReserve  was out of bullets &amp; we wld b in trouble in the next downturn? That didn't age well: #stocks #economy 

https://t.co/QuBxG4qjUO",2020/4/9 21:56
"$TSLA Next week $600+
$SPY $GILD $ABBV $PFE $TEVA $TDOC $VXX $UVXY $SVXY $SPX $GOOG $AMZN $FB https://t.co/z3R3HbxKE7",2020/4/9 21:56
"RT @ProsperTrading: This afternoon on @TDANetwork's Mid-Day Movers with @TomWhite_TDAN, @cboesib discussed some stocks that are on his rada…",2020/4/9 21:56
"$IBEX35 The Index is not ready to finish the Supercycle pullback. Here is the Weekly cycle to members at https://t.co/m32Lpb6ujJ, showing the idea. The structure can hold Indices like $SPX to rally. #elliottwave #trading https://t.co/iXKqwQZaPn",2020/4/9 21:55
"Analysts Expect Bridge Bancorp, Inc. $BDGE Will Post Earnings of $0.61 Per Share https://t.co/iAFNcjmt89 #stocks",2020/4/9 21:55
-$0.30 EPS Expected for Eastside Distilling Inc $EAST This Quarter https://t.co/EpGTSwUzVx #stocks,2020/4/9 21:55
Incyte’s $INCY “Buy” Rating Reiterated at William Blair https://t.co/pSHn5Si67l #stocks,2020/4/9 21:55
Zacks: Brokerages Expect Microbot Medical Inc $MBOT Will Announce Earnings of -$0.26 Per Share https://t.co/Z5ua9XqBDK #stocks,2020/4/9 21:55
Vericel Corp $VCEL Expected to Announce Earnings of -$0.09 Per Share https://t.co/GlgKtEp2wX #stocks,2020/4/9 21:55
"RT @DrivingTheDay: Apr 9 for the week (US Markets are Closed for Good Friday): S&amp;P 500 +12%, NASDAQ Comp +11%, DJIA +13% https://t.co/vHr4M…",2020/4/9 21:55
"RT @MacroCRG: Another 6.6 Million unemployed in US.

$SPX pumps 40 points. 

Fucking scandalous.",2020/4/9 21:55
"#EURCAD 275 PIPS Profit🔥🔥

For more Free signals, Join https://t.co/epfZyFtTmO

#USDCAD #forexsignals #USDJPY #bitcoin #Forex #gbpjpy #EURUSD #euraud #GBPUSD $BTC #Forextrading #fx #stocks #EURJPY #audjpy #ForexMarket #eurcad #Forextrader 74663 https://t.co/kZ57pkPjVs",2020/4/9 21:55
Money &amp; Markets contributor Charles Sizemore explains why this may not be the buying opportunity it's cracked up to be. Do you use the CAPE ratio in your investment analysis? #Investing #CAPE #Shiller #Finance #Stocks #StocksToWatch https://t.co/ZUYk22tC1l,2020/4/9 21:55
"$SPY $IWM $QQQ DIX ticked down a bit from another historic reading, but STILL very elevated. Buying in Dark Exchanges has now been absolutely relentless in the last 11of12 sessions since Mar 25th, where there wasn't a PERSON in sight that didn't think we wouldn't retest. #stocks https://t.co/shU2K2pdKF",2020/4/9 21:54
"RT @BTC_y_tho: Tell you what. This #SPX500 chart will go down in the history books. 

That is some bounce the FED have engineered. https://…",2020/4/9 21:54
RT @LMT978: $SPX biggest weekly gain since 1974.,2020/4/9 21:54
"https://t.co/9VjKMnpm7n

#TheStJoeCompany St Joe up 5.6% = $56 million gain. At $1 billion marketCap, $JOE represents 33.2% of the $3 billion #NASDAQ/#NYSE #diversified #real #estate #activities industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/vAPMgTudLM",2020/4/9 21:54
"$FUNN $RXMD $NWBO $AMRN $ACST

Is Amfil Technologies Inc (OTCMKTS:FUNN) A Great Investment?

#otcmarkets #news #smallcaps #stocks #pennystocks #otc https://t.co/IiXm4IqGRf",2020/4/9 21:54
"RT @khmerxbxboi: $XOM $CHK $HUSA = Sunday after-noon! its the day we find out a run or not for next week market for oil...GL TO ALL
https:/…",2020/4/9 21:54
"RT @_sbr1: $SPX is up today, while $NDX nearly flat because this is a credit rally. The riskiest companies, those who sold-off most on econ…",2020/4/9 21:53
"RT @mikeharrisNY: Furlough announcements have accelerated after market close in front of long weekend in hope they will be ""absorbed"".  $SPX",2020/4/9 21:53
"RT @michael_muscato: Wall Street and K Street sure do know where their bread is buttered. 

Remember this when we are told we can't afford…",2020/4/9 21:53
"$SPX $2789.82

Went above 50% $2792 but finished slight below 🤷🏻‍♂️",2020/4/9 21:53
When over half of renters lose their job and the market goes up you know something is wrong. #bitcoin #stocks #2020 #Markets https://t.co/JS5AQec29Q,2020/4/9 21:53
"Furlough announcements have accelerated after market close in front of long weekend in hope they will be ""absorbed"".  $SPX",2020/4/9 21:53
RT @RedDogT3: Lots of topping tails developing into this major $spx resistance zone. Or at least Doji’s that should lead to some type of re…,2020/4/9 21:53
"Nice resistance trade today on $GOOGL $GOOG from 1220 to 1200 and then 1210 to 1190 support. Over 100% gains on the 1200 and 1190 puts. 💰

Was hoping for further downside break of 1190 but market overall held up... 

$SPY... https://t.co/hm2nDseIut https://t.co/aqprpHvBOT",2020/4/9 21:52
"RT @CanteringClark: $V - Visa to launch debit card offering bitcoin rewards https://t.co/OMoaRxxrN1

$BTC",2020/4/9 21:52
"RT @_sbr1: $SPX RV symmetry in my market model broke down on 19-02. The model also correctly flagged the situation in Jan 2018, October 201…",2020/4/9 21:52
"RT @DrForecast: #SP500 might top next week. I will flag the top at that day. 

Best wishes,",2020/4/9 21:52
Wedbush Reaffirms Buy Rating for Apple $AAPL https://t.co/VwLDdz7VcR,2020/4/9 21:52
RT @KodieConner: If it don’t feel right then you need to do it! Invest if you have some money laying around now is the time to play the sto…,2020/4/9 21:52
"RT @SeekingAlpha: Helicopter Fed: Attractive mREITs, Bond CEFs, Huge Yields, Discounted Prices. https://t.co/JxVQzD0Kel #stocks #economy #m…",2020/4/9 21:52
"Besides the good news, yasss $MSFT options ty for 50% ROI today! Woop woop! #OptionsTrading #daytrader #momentumtrader",2020/4/9 21:51
#PHILIPS https://t.co/ZTIcvYqTx7 Pot. cont. Uptrend INTRAWEEK 60m-15m-4m combo chart #Stocks $AEX https://t.co/Yc0V8QBA0z,2020/4/9 21:51
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:51
RT @SirbuOffice: SP500 the big short https://t.co/mCl1kuP4Gj,2020/4/9 21:51
Here are the most notable #earnings releases for this upcoming trading week ahead! Drop by the thread and let us know what you are eyeing this week! $SPX #SPX $SPY #SPY -&gt; https://t.co/Q1GxzXTPT2 &lt;- https://t.co/VshE2rw1av,2020/4/9 21:51
$PFE Max Pain is 33.50 for maturity 04/09/2020. #maxpain #options https://t.co/mSXaRKtjj3 https://t.co/RYV8fzkzzV,2020/4/9 21:51
"positions as for 10.04
#SP500 exit
#XAUUSD buy 0.1
#NASDAQ100 buy 1",2020/4/9 21:50
"RT @corptrader: The top 2 performing stocks in the S&amp;P 500 ytd...

#1 $REGN +36.6%
#2 $NEM +31.9%

$NEM soon to be #1 

People don't study…",2020/4/9 21:50
"Print out the #charts of your past best trades and review them regularly. This will help you to remain confident during tough #trading periods, it will help you to train your eyes and to spot the same great setup again in the future before the potential big run.

#stocks",2020/4/9 21:50
"RT @permabear_uk: $MSFT settled +1cent at $165.14, and that made for another black candle, which leans s/t bearish. The stock IS tired, aft…",2020/4/9 21:50
"SunPower Co. $SPWR Director Purchases $3,181,444.26 in Stock https://t.co/E0rQGSf1SB #stocks",2020/4/9 21:50
Emerson Electric Co. $EMR Receives Consensus Recommendation of “Hold” from Brokerages https://t.co/Gb7RGFeMgd #stocks,2020/4/9 21:50
"Brokerages Anticipate THL Credit, Inc. $TCRD Will Announce Earnings of $0.16 Per Share https://t.co/b2jm0qaVrE #stocks",2020/4/9 21:50
"RT @BearHillTrading: 1.2R day. Best trade was $ZM. Not easy to get back into a trade after a stop out. But, if the set up is still sound, t…",2020/4/9 21:50
RT @davidj_french: A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to sei…,2020/4/9 21:50
VIDEO - $SDRL Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/epBXMZorfz #stock #stocks #stocktrading,2020/4/9 21:50
"RT @andrewnyquist: Check out my latest:  ""Is the Bear Market Rally Almost Over?"" - https://t.co/3DxTx2IlzE
 
#IBDpartner  via @seeitmarket…",2020/4/9 21:50
A seismic shift is coming: Four of the biggest lenders to US shale are setting up companies that would allow them to seize energy assets from bankrupt producers. Scoop w/@MoiseNoise https://t.co/xo5Mvdyag1 $JPM $C $BAC $WFC #OOTT,2020/4/9 21:50
"RT @PeterLBrandt: $SPX 

Load released https://t.co/3X1fasBjBD",2020/4/9 21:49
RT @HenrikZeberg: @KobeissiLetter sees current rally in #SP500 as a counter-trend rally. Washout coming! I'm fully aligned here 👍 https://t…,2020/4/9 21:49
RT @BearingtonTrade: Almost 300 votes pretty good!!! $dis place your bets!!,2020/4/9 21:49
"RT @LamboJohnny: CASINO CLOSED 🚀🚀🚀😘😘😘

ANOTHER SOLID WEEK!! Markets closed tomorrow... wishing everyone a Happy Easter &amp; Passover!! Enjoy t…",2020/4/9 21:49
"#SP500 might top next week. I will flag the top at that day. 

Best wishes,",2020/4/9 21:49
What #stocks are hitting your radar this weekend? Is there an interesting chart setup that's got your attention? Earnings report upcoming? Join us on our thread and let us know what you are watching this weekend! -&gt; https://t.co/QVFz7XARL6 &lt;- $SPX #SPX $SPY #SPY https://t.co/KLAS3fXISt,2020/4/9 21:49
RT @ProRealCode: Same Candle Run Analysis Tool https://t.co/9bANfLpSwE #prorealtime #trading #markets #stockmarket #trader #stocks #investi…,2020/4/9 21:49
Same Candle Run Analysis Tool https://t.co/9bANfLpSwE #prorealtime #trading #markets #stockmarket #trader #stocks #investing #money #forex #bitcoin #cryptocurrency #finance #prorealtime,2020/4/9 21:49
"The current routine in the markets is to trade around various Coronavirus statistics, but there's an underlying flaw
https://t.co/oaKclqz8sh
#FlatteningTheCurve #Opec+1 #Statistics #TradingModels #CrudeOil #AdamButton #Stocks #TradersEXPO #TradeWiser",2020/4/9 21:48
"It's a new week, fresh start #traders! What is on your radar for next week? Come drop by our main weekly market discussion thread and let us know your thoughts and insights in the new trading week ahead! -&gt; https://t.co/vYYOHqZT96 &lt;- $SPX #SPX $SPY #SPY https://t.co/aST4xTejVI",2020/4/9 21:48
"1.2R day. Best trade was $ZM. Not easy to get back into a trade after a stop out. But, if the set up is still sound, then it can be the right thing to do. Stay healthy, traders! #stocks #trading #stockmarket #BBTFamily https://t.co/hUljgavajb",2020/4/9 21:48
RT @SeekingAlpha: $XOM - Despite The Oil Price Carnage Exxon Will Grow The Dividend For The 38th Year In A Row. https://t.co/CaZ46fk2Df #st…,2020/4/9 21:48
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 21:48
"RT @361Capital: $SPX Movers: Financials, REITs and Social Closeness stocks (Retail, Airlines, Leisure) cheer the Fed's moves. OPEC+ hurts t…",2020/4/9 21:48
"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…",2020/4/9 21:48
$SPX $SPY WEEKLY SWINGS https://t.co/sKEPd6qTSS,2020/4/9 21:48
"Congratulations to our weekly stock picking winner for this past week, stock1234! Join us for next week's stock picking contest and vote on the direction of the $SPX #SPX on our weekly market sentiment poll right here! -&gt; https://t.co/4C9fAuBXZm &lt;- https://t.co/mqDHH8tSEt",2020/4/9 21:47
RT @Pastore1314: $SPX I think this is where the hard dump will come from. Not trading this. https://t.co/jvQi2f4cM4,2020/4/9 21:47
@TridevBudia i’m looking at $ko calls next week. was gonna pull this week but loaded up on shares instead 😬😢,2020/4/9 21:47
A beautiful thing. Even though the reversal was missed. Lessons learned. $ICD #DayTrading #stocks #StocksToTrade #learn https://t.co/ayjOsbbJHB,2020/4/9 21:47
"https://t.co/9VjKMnpm7n

RLJ Lodging Trust up 9.9% = $130.6 million gain. At $1.3 billion marketCap, $RLJ represents 6.9% of the $19 billion #NASDAQ/#NYSE #hotel #resort #reits industry.

#stockMarket #stocks #trading #market #investing #NASDAQ #NYSE https://t.co/JwYxCi0jZw",2020/4/9 21:47
The Dow Gained 286 Points Because the Fed Stepped Up Again $PFE https://t.co/6zHh570Vcd,2020/4/9 21:47
"Congratulations to our daily stock picking winner for Thursday, rStock! Join us for Monday's daily stock picking challenge and vote on the direction of the $SPX #SPX on our daily market sentiment poll right here! -&gt; https://t.co/KsYNHskYx9 &lt;- https://t.co/GMq0yhHdze",2020/4/9 21:47
"RT @realmaxkeiser: .@KeiserReport warned of the dangers of financial terrorists like $JPM 10 yrs ago 

But 🇺🇸’s boomers LOVE their financia…",2020/4/9 21:47
"RT @KobeissiLetter: S&amp;P 500: We are in counter-trend rally #2 of this $SPX bear market. This is HEALTHY before another washout.

Approachin…",2020/4/9 21:47
RT @KASDad: #YELP laid off/furloughed 35% of its workforce. You wonder if these kind of layoffs ever return $SPX $NDX $IWM,2020/4/9 21:47
"RT @LanceRoberts: $JPM has stopped making Small #Business #Loans outside of those #guaranteed by the #Government. 
F.U.C.K. Y.O.U.
We baile…",2020/4/9 21:46
"Todays Recap!!!
$SPY $NVDA $BA $USO $TSLA $MSFT https://t.co/AUHiepbaY2",2020/4/9 21:46
"RT @UpsideMakers: GOD BLESS JEROME POWELL! 💰🚀 
$DJI $SPY $SPX $AAPL $BA $XOM https://t.co/ueUoQCsuYD",2020/4/9 21:46
"RT @unseen1_unseen: Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…",2020/4/9 21:46
RT @shelleypetersen: The evidence mounts that the global recession is already here https://t.co/zJwTCn3au5  #Healthinnovations #pharma #ban…,2020/4/9 21:46
@RedDogT3 Good Friday will follow a historic horrible Monday for $spx music 🎶 is slowing down,2020/4/9 21:46
VIDEO - $JDST Stock Technical Analysis - 04-09-2020 - watch here: https://t.co/5HlSJ9Q37H #stock #stocks #stocktrading,2020/4/9 21:46
"RT @kelvo1972: $AMD finished off the week with a nice hunnit % hit on $AMD. Took next fridays Expiry, and got a real nice premium push on f…",2020/4/9 21:45
"Today's 10d avg equity putt-call ratio is at 0.716. The last time we did see a larger value than today's was 2020-04-01. 

        SP500 3M future performance was skewed to the upside as our histogram shows. https://t.co/AExI8sWDhI",2020/4/9 21:45
"RT @TJAnderson1: The #Russell2000 was +4.5% today, wildly outperforming the #DJIA and #SP500 and no one in the financial media will explain…",2020/4/9 21:45
